id,タイトル,ブランド,カテゴリ,シリーズ,販売ステータス,発売日,配信開始日,価格(税込),通常価格(税込),割引中,CV,シナリオ,イラスト,ジャンル,トラック数,トラックリスト,ファイルサイズ(MB),成人向け,配信限定,新作,ステラ独占,オリジナル特典,メーカー特典,セット購入特典,フェア数,サムネイルURL
2556,【配信限定】Cream Pie Extra Whip ～大好きな彼と、素肌のままで最後まで♥～ 一岐昭慶(CV：九財翼),みつぼみ,シチュエーション,Cream Pie～大好きな彼と、素肌のままで最後まで～,ON_SALE,2025-11-21 00:00:00,2025-11-20T15:00:00.000Z,2750,,False,九財翼,蕨さくら,結川カズノ,夫/旦那 / ラブラブ / あまあま,6,旦那様、煮詰まる / 裸の付き合い♥ / スランプ / 思い出のジュエリー / 新作のコンセプトは…… / 【共通特典】キャストトーク,,False,True,False,False,False,True,False,0,https://api.stellaplayer.jp/media/12279/conversions/dc64a846-28db-4ec8-836f-30b278617167-800x800_png.png
2557,【配信限定】Cream Pie Extra Whip ～大好きな彼と、素肌のままで最後まで♥～ 新美燎(CV：久喜大),みつぼみ,シチュエーション,Cream Pie～大好きな彼と、素肌のままで最後まで～,ON_SALE,2025-11-21 00:00:00,2025-11-20T15:00:00.000Z,2750,,False,久喜大,蕨さくら,結川カズノ,夫/旦那 / ラブラブ / あまあま,6,『貴公子』の憂鬱 / 発想の転換 / 繋がれなくても……♡ / 不便を楽しむ心意気 / 連続絶頂♡ / 【共通特典】キャストトーク,,False,True,False,False,False,True,False,0,https://api.stellaplayer.jp/media/12281/conversions/74058857-c745-4b2c-a0ae-e9718f97abc6-800x800_png.png
2558,【配信限定】Cream Pie Extra Whip ～大好きな彼と、素肌のままで最後まで♥～ 三雲博允(CV：茶介),みつぼみ,シチュエーション,Cream Pie～大好きな彼と、素肌のままで最後まで～,ON_SALE,2025-11-21 00:00:00,2025-11-20T15:00:00.000Z,2750,,False,茶介,蕨さくら,結川カズノ,夫/旦那 / ラブラブ / あまあま,5,愛妻家の配信者 / スキンレス解禁♥ / トラブル / 新しい暮らし / 念願のお風呂H♥,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/12283/conversions/162962f8-ebd5-4895-80d4-7acd5443d9a4-800x800_png.png
2559,【配信限定】Cream Pie Extra Whip ～大好きな彼と、素肌のままで最後まで♥～ 椎葉 淳(CV：猿飛総司),みつぼみ,シチュエーション,Cream Pie～大好きな彼と、素肌のままで最後まで～,ON_SALE,2025-11-21 00:00:00,2025-11-20T15:00:00.000Z,2750,,False,猿飛総司,蕨さくら,結川カズノ,夫/旦那 / ラブラブ / あまあま,5,一番信頼できる人 / 隙間時間で♥ / 月に一度のチャンスのはずが…… / 昨日はごめん / 昨夜の分まで……♥,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/12285/conversions/612e4406-d8be-465d-9ed0-96fc6000c9e6-800x800_png.png
2560,【配信限定】Cream Pie Extra Whip ～大好きな彼と、素肌のままで最後まで♥～ 吾藤圭汰(CV：冬ノ熊肉),みつぼみ,シチュエーション,Cream Pie～大好きな彼と、素肌のままで最後まで～,ON_SALE,2025-11-21 00:00:00,2025-11-20T15:00:00.000Z,2750,,False,冬ノ熊肉,蕨さくら,結川カズノ,夫/旦那 / ラブラブ / あまあま,7,【生配信】ゲノクラ初見でやってみる / 俺と先輩の日常 / お背中を流しましょう♥ / 【生配信・夫婦実況】軍曹が相変わらず強キャラな件 / ぶり返す葛藤 / 甘やかされて……♥ / 【生配信・夫婦実況】時にはゴネてみるもんですね,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/12287/conversions/49ed53f0-69b0-4c30-9ebe-bfbaec09e151-800x800_png.png
2561,【配信限定】Secret eMotion ノーモザイクモード 佐香樹人(CV：刺草ネトル),みつぼみ,シチュエーション,Secret eMotion,ON_SALE,2025-11-21 00:00:00,2025-11-20T15:00:00.000Z,2750,,False,刺草ネトル,大泉かなで,,夫/旦那 / ラブラブ / あまあま / 嫉妬,4,大人しくキスされなさい / 従順で、良い子だね / そういうトコは亭主関白で行くから / もう遠慮してあげない,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/12289/conversions/7b486667-82d8-4b89-b83b-ec4e2b4a962c-800x800_png.png
2562,【配信限定】Secret eMotion ノーモザイクモード 篠江眞央(CV：冬ノ熊肉),みつぼみ,シチュエーション,Secret eMotion,ON_SALE,2025-11-21 00:00:00,2025-11-20T15:00:00.000Z,2750,,False,冬ノ熊肉,大泉かなで / 遠山桜,,夫/旦那 / ラブラブ / あまあま / 嫉妬,4,一緒に頑張ろうな / 変なスイッチ、入ったかも / 複雑な感情 / 俺だけが知っていればいい,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/12291/conversions/61080290-ac54-4a71-8889-3be64ef26e6b-800x800_png.png
2563,【配信限定】Secret eMotion ノーモザイクモード 周澄恵巡(CV：猿飛総司),みつぼみ,シチュエーション,Secret eMotion,ON_SALE,2025-11-21 00:00:00,2025-11-20T15:00:00.000Z,2750,,False,猿飛総司,大泉かなで,,ラブラブ / あまあま,5,大人になった二人 / ドキドキしないって言ってたの、誰だっけ？ / 踏み出す一歩 / 動き出した運命 / 自分のためにも、お前のためにも,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/12293/conversions/d05c477a-abae-410c-a400-dba4c7d9cca9-800x800_png.png
2564,【配信限定】絶対幸福ラストデイ～相思相愛同棲彼氏に愛される最後の日～(CV：三重奏),蜜華,シチュエーション,,ON_SALE,2025-11-21 00:00:00,2025-11-20T15:00:00.000Z,3300,,False,三重奏,黒石ザクロ,結川カズノ,恋人 / ラブラブ / あまあま,6,第一夜 / 第二夜 / 夜が明けて、浮かぶ真相 / 前夜 / 真相の、さらにその先 / 【共通特典】キャストトーク,,False,True,False,False,False,True,False,0,https://api.stellaplayer.jp/media/12295/conversions/de7622fa-4fe4-495f-9619-5dea9ecab0bb-800x800_png.png
2569,誘惑悪魔シリーズ OMNIBUS STORY『堕天使・リヒト　～おはようからおやすみまで～』(CV：五日天峰)【ステラワース限定版】,Queen Lily,シチュエーション,誘惑悪魔,ON_SALE,2025-12-05 00:00:00,2025-11-20T15:00:00.000Z,3080,,False,五日天峰,株式会社トライファクション,北沢きょう,恋人 / ラブラブ / あまあま / 同棲/同居 / スパダリ / 芸能人/役者/モデル / オフィス/職場,8,リヒトからの”おはよう” / リヒトと出勤 / リヒトに慰められて… / リヒトがいる家に帰宅 / リヒトとお料理 / お風呂でリヒトと / リヒトと”おやすみ” / 【ステラワース特典】もしもリヒトが人間だったなら,,False,True,False,False,True,False,False,0,https://api.stellaplayer.jp/media/12404/conversions/9cc56b31-e71b-4d80-b6dd-4bd06a34ec53-800x800_png.png
2570,誘惑悪魔シリーズ OMNIBUS STORY『堕天使・リヒト　～おはようからおやすみまで～』(CV：五日天峰),Queen Lily,シチュエーション,誘惑悪魔,ON_SALE,2025-12-05 00:00:00,2025-11-20T15:00:00.000Z,2750,,False,五日天峰,株式会社トライファクション,北沢きょう,恋人 / ラブラブ / あまあま / 同棲/同居 / スパダリ / 芸能人/役者/モデル / オフィス/職場,7,リヒトからの”おはよう” / リヒトと出勤 / リヒトに慰められて… / リヒトがいる家に帰宅 / リヒトとお料理 / お風呂でリヒトと / リヒトと”おやすみ”,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/12402/conversions/17f0b01a-ff3b-4b7a-9380-a19e78b20968-800x800_png.png
2553,Dramatical Eden〈お節介チャラお兄さんと付き合い始めて〉(CV：猿飛総司)《共通特典トラック付き》,Cranberry,シチュエーション,Dramatical Eden ～刺激的で非日常な場所から生まれる、純粋な愛～,ON_SALE,2025-11-27 00:00:00,2025-11-11T03:00:00.000Z,1980,,False,猿飛総司,七原みさ / 兎山もなか,夜咲こん,ラブラブ / あまあま / 嫉妬 / 日常,3,甘さとざわめき / 嫉妬、そして確かめ合う夜 / 【共通特典】甘く痺れる夜,,False,True,False,False,False,True,False,0,https://api.stellaplayer.jp/media/12259/conversions/08460055-5a35-4a9d-987f-6e1295f8f77a-800x800_png.png
2554,Dramatical Eden〈お節介チャラお兄さんと付き合い始めて〉(CV：猿飛総司),Cranberry,シチュエーション,Dramatical Eden ～刺激的で非日常な場所から生まれる、純粋な愛～,ON_SALE,2025-11-27 00:00:00,2025-11-11T03:00:00.000Z,1650,,False,猿飛総司,七原みさ / 兎山もなか,夜咲こん,ラブラブ / あまあま / 嫉妬 / 日常,2,甘さとざわめき / 嫉妬、そして確かめ合う夜,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/12249/conversions/8c14cf18-50c8-4921-aac0-14bc95e1b2f8-800x800_png.png
2551,恋塚家の付き合ってはいけない4B 〜四男・悠人の場合〜(CV：五日天峰),GOLD,シチュエーション,恋塚家の付き合ってはいけない4B,ON_SALE,2025-11-14 00:00:00,2025-11-07T08:00:00.000Z,2970,,False,五日天峰,水無月宵,だお。,恋人 / 同棲/同居 / 日常,7,もう声かけないでください / なんでそんなの教えなくちゃいけないんですか / あんたら、もっと盛り上がれんだろ？ / お父様のお役に立ちたいと思っております / 名前を呼んで / 全部知って / 一歩踏み出して,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/12229/conversions/859d42e2-2e2b-4a61-a647-61f125ed32b5-800x800_png.png
2552,Deception GAME case.3:King(CV：一之瀬昴),Epicurean noiR,シチュエーション,Deception GAME,ON_SALE,2025-11-14 00:00:00,2025-11-07T08:00:00.000Z,2970,,False,一之瀬昴,仲野うさこ,に1ね5,同僚 / 恋人 / 俺様,7,潜入 / 誘惑 / 告白 / 束の間のやすらぎ / 悪魔の上書き / 事故 / 終わらない夢,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/12242/conversions/b851861a-1ae4-4873-86ca-585392cec40d-800x800_png.png
2537,Rule Over ―溺愛系Dom 五十嵐 渚―(CV：冬ノ熊肉),ステラワース,シチュエーション,,ON_SALE,2025-11-21 00:00:00,2025-11-05T03:00:00.000Z,2970,,False,冬ノ熊肉,七原みさ,篁ふみ,あまあま / 警察/刑事 / Dom/Sub,7,差し伸べられた手 / 初めてのプレイ / レッドライン / 私のヒーロー / シルシ / BONUS TRACK：画面越しの《リクエスト》 / 【ステラプレイヤー特典】「気持ちいい」を教えて,,False,True,False,False,True,False,False,0,https://api.stellaplayer.jp/media/12122/conversions/33a9029b-30ec-48d5-bc45-52c73128329b-800x800_png.png
2534,【エリート警察官×歪な愛×溶け合う快楽】愛という檻(CV：六条銀)《共通特典トラック付き》,Cranberry,シチュエーション,愛という檻,ON_SALE,2025-11-20 00:00:00,2025-11-04T03:00:00.000Z,2860,,False,六条銀,木原梨花,伊馬宵時,年上 / ラブラブ / ハイスペ / ヤンデレ / 執着 / 警察/刑事 / 日常,7,第一部　再会、芽生える心 / 第二部　恐怖と温もり / 第三部　歪む想い / 第四部　蘇るあの日 / 第五部　癒しと慈しみ / エピローグ / 【共通特典】二人の時間を重ねて,,False,True,False,False,False,True,False,0,https://api.stellaplayer.jp/media/12112/conversions/ca4b13de-8744-420c-8208-14204f90a034-800x800_png.png
2535,【エリート警察官×歪な愛×溶け合う快楽】愛という檻(CV：六条銀),Cranberry,シチュエーション,愛という檻,ON_SALE,2025-11-20 00:00:00,2025-11-04T03:00:00.000Z,2530,,False,六条銀,木原梨花,伊馬宵時,年上 / ラブラブ / ハイスペ / ヤンデレ / 執着 / 警察/刑事 / 日常,6,第一部　再会、芽生える心 / 第二部　恐怖と温もり / 第三部　歪む想い / 第四部　蘇るあの日 / 第五部　癒しと慈しみ / エピローグ,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/12102/conversions/cbf43b50-3e36-418b-bf42-a550aed39444-800x800_png.png
2549,オフパコの約束してた裏垢男子が弟の友達だった(CV：立知鼎),ラピラック,シチュエーション,,ON_SALE,2025-11-04 00:00:00,2025-11-03T15:00:00.000Z,880,,False,立知鼎,米澤豆大福,柳屋,年下 / あまあま / 溺愛 / 初体験 / 再会 / 同人/オトメ,5,再会 / ベッドにて / 凪月の気持ち / バスルーム / 浴槽で,,False,True,False,False,False,True,False,0,https://api.stellaplayer.jp/media/12197/conversions/3d537795-623c-42a4-aa7f-6a3c0fb50afc-800x800_png.png
2550,"Next lust stop, 〜○○プレイの相⼿を募集して、終点までたっぷり責められてみた話〜(CV：JIMMY)",ラピラック,シチュエーション,,ON_SALE,2025-11-04 00:00:00,2025-11-03T15:00:00.000Z,990,,False,JIMMY,皆川ひとえ,やもり,学生 / 日常 / 同人/オトメ,5,1日目・朝 / 2日目：朝 / 3日目：朝 / 4日目：夜 / 5日目：夜,,False,True,False,False,False,True,False,0,https://api.stellaplayer.jp/media/12214/conversions/6f524610-d8de-4490-9e06-8004bd701fd1-800x800_png.png
2536,妖の花嫁 弐ノ巻 猫又(CV：猿飛総司),花鏡,シチュエーション,妖の花嫁,ON_SALE,2025-11-14 00:00:00,2025-10-31T09:00:00.000Z,2480,,False,猿飛総司,御門蓮,緋いろ,ケンカップル / 歴史/時代物,9,浪人 / 見返 / 嫁取 / 落涙 / 鳴声 / 身上 / 吉原 / 弱味 / 【共通特典】弱点,,False,True,False,False,False,True,False,0,https://api.stellaplayer.jp/media/12120/conversions/02f6880c-9c02-4e7c-8754-a1709cfad980-800x800_png.png
2538,舐め男子 〜運命の女を求める ソムリエ 浅海秀一〜(CV：猿飛総司),GOLD,シチュエーション,舐め男子,ON_SALE,2025-11-07 00:00:00,2025-10-31T08:00:00.000Z,2970,,False,猿飛総司,卯木悠里,小山田あたろう,イチャイチャ / ハイスペ / 日常,6,甘い香りと不感症 / ご指名ありがとうございます / 感じる身体 / バーでの再会 / プライベートで / これからは恋人,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/12147/conversions/f9b21e0e-063e-4ad5-80b0-9e6220c6c75a-800x800_png.png
2427,U-DARLING_Vol.1 スーツアクター晴彦(CV：冬ノ熊肉),Tunaboni Collections,シチュエーション,U-DARLING,ON_SALE,2025-11-07 00:00:00,2025-10-30T15:00:00.000Z,2420,,False,冬ノ熊肉,雨宮だりあ,夜咲こん,恋人 / ラブラブ / あまあま,7,特別なご馳走 / サプライズは二つ / 仮予約していいですか？ / ヒーローじゃなくても / ラーメンよりこっち / 日常のしあわせ / いってらっしゃい,,False,False,False,False,False,False,False,0,https://api.stellaplayer.jp/media/11311/conversions/12f56c1c-3fbf-4841-8f29-57d75e97890c-800x800_png.png
2428,U-DARLING_Vol.1 スーツアクター晴彦(CV：冬ノ熊肉)【ステラワース特典】『From that night』,Tunaboni Collections,シチュエーション,U-DARLING,ON_SALE,2025-11-07 00:00:00,2025-10-30T15:00:00.000Z,660,,False,冬ノ熊肉,雨宮だりあ,夜咲こん,恋人 / ラブラブ / あまあま,1,【ステラワース特典】From that night,,False,False,False,True,True,False,False,0,https://api.stellaplayer.jp/media/11315/conversions/08d95376-4f9e-4bec-abed-3584dbdde011-800x800_png.png
2547,ミステリアス・メルティナイト～アンデッド(CV：灰羽蒼)【ステラプレイヤー限定版】,iris quartz,シチュエーション,ミステリアス・メルティナイト,ON_SALE,2025-11-19 00:00:00,2025-10-30T09:00:00.000Z,3080,,False,灰羽蒼,ひよこ豆,よしざわ未菜子,年下 / 恋人 / 同棲/同居 / ファンタジー,10,雨の夜 / 幸せ / 手伝い / 学習 / 激情 / 手料理 / 不死 / 逃避 / 晴れの朝 / 【ステラプレイヤー特典】甘えん坊,,False,True,False,False,True,False,False,0,https://api.stellaplayer.jp/media/12169/conversions/f67704ff-9589-417b-92a6-2ced8ce32955-800x800_png.png
2548,ミステリアス・メルティナイト～アンデッド(CV：灰羽蒼),iris quartz,シチュエーション,ミステリアス・メルティナイト,ON_SALE,2025-11-19 00:00:00,2025-10-30T09:00:00.000Z,2750,,False,灰羽蒼,ひよこ豆,よしざわ未菜子,年下 / 恋人 / 同棲/同居 / ファンタジー,9,雨の夜 / 幸せ / 手伝い / 学習 / 激情 / 手料理 / 不死 / 逃避 / 晴れの朝,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/12171/conversions/40ca4832-5680-4504-9135-ed0985e8a3bb-800x800_png.png
2542,ムーンラィトエチュード case.5 美貌のフェロ系同棲カレシがあまえんぼの顔を見せる夜(CV：土門熱),tam*tan,シチュエーション,ムーンラィトエチュード,ON_SALE,2025-11-25 00:00:00,2025-10-29T15:00:00.000Z,2090,,False,土門熱,いりのたまこ,すみ,恋人 / ラブラブ / あまあま / 同棲/同居 / 日常,6,あなたが寝言をこぼす夜「我慢、がまん」 / 幹といちゃいちゃ「好きだから」 / とろあまえっち「ぜんぶ君のものにして」 / 眠くなるまでおしゃべり「離れたくない」 / 幹の寝息と寝言 / 【ステラプレイヤー特典】幹と迎える朝「早起きのごほうび」,,False,True,False,False,True,False,False,0,https://api.stellaplayer.jp/media/12159/conversions/099539b7-4b51-4254-a5d1-6a2f1489c267-800x800_png.png
2543,ムーンラィトエチュード case.6 拗らせダウナー同棲カレシがさみしんぼになっちゃう夜(CV：土門熱),tam*tan,シチュエーション,ムーンラィトエチュード,ON_SALE,2025-11-25 00:00:00,2025-10-29T15:00:00.000Z,2090,,False,土門熱,伏見尚 / いりのたまこ,すみ,恋人 / ラブラブ / あまあま / 同棲/同居 / 日常,6,桜慈が寝言をこぼす夜「いかないで……」 / 桜慈といちゃいちゃ「僕が、癒してる？」 / とろあまえっち「まだたりない」 / 眠くなるまでおしゃべり「ぎゅってして、好きって言って」 / 桜慈の寝息と寝言 / 【ステラプレイヤー特典】桜慈と迎える朝「夢は願望？」,,False,True,False,False,True,False,False,0,https://api.stellaplayer.jp/media/12161/conversions/430352e3-431b-40e8-bf2a-5d65ed2bee44-800x800_png.png
2544,ムーンラィトエチュード case.5+6同梱版(CV：土門熱),tam*tan,シチュエーション,ムーンラィトエチュード,ON_SALE,2025-11-25 00:00:00,2025-10-29T15:00:00.000Z,3960,,False,土門熱,伏見尚 / いりのたまこ,すみ,恋人 / ラブラブ / あまあま / 同棲/同居 / 日常,12,case.5：あなたが寝言をこぼす夜「我慢、がまん」 / case.5：幹といちゃいちゃ「好きだから」 / case.5：とろあまえっち「ぜんぶ君のものにして」 / case.5：眠くなるまでおしゃべり「離れたくない」 / case.5：幹の寝息と寝言 / case.5：【ステラプレイヤー特典】幹と迎える朝「早起きのごほうび」 / case.6：桜慈が寝言をこぼす夜「いかないで……」 / case.6：桜慈といちゃいちゃ「僕が、癒してる？」 / case.6：とろあまえっち「まだたりない」 / case.6：眠くなるまでおしゃべり「ぎゅってして、好きって言って」 / case.6：桜慈の寝息と寝言 / case.6：【ステラプレイヤー特典】桜慈と迎える朝「夢は願望？」,,False,True,False,False,True,False,False,0,https://api.stellaplayer.jp/media/12163/conversions/15c656bd-a818-45af-a8ac-466db184ad42-800x800_png.png
2545,ムーンラィトエチュード case.1+2同梱版(CV：冬ノ熊肉),tam*tan,シチュエーション,ムーンラィトエチュード,ON_SALE,2025-10-30 00:00:00,2025-10-29T15:00:00.000Z,3960,,False,冬ノ熊肉,いりのたまこ,すみ,恋人 / ラブラブ / あまあま / 同棲/同居 / 日常,12,case.1：あなたが寝言をこぼす夜「聞いちゃった」 / case.1：杜和といちゃいちゃ「おしおきしちゃおうか」 / case.1：とろあまえっち「夢じゃない、本物の」 / case.1：眠くなるまでおしゃべり「もったいないから」 / case.1：杜和の寝息と寝言 / case.1：【特典】杜和と迎える朝「寝言いってた？」 / case.2：岳が寝言をこぼす夜「……さみしい」 / case.2：岳といちゃいちゃ「ごまかしてもムダ」 / case.2：とろあまえっち「きもちぃから」 / case.2：眠くなるまでおしゃべり「明日より、大事」 / case.2：岳の寝息と寝言 / case.2：【特典】岳と迎える朝「思い出し笑い」,,False,True,False,False,True,False,False,0,https://api.stellaplayer.jp/media/12165/conversions/c4c7653a-584f-40af-abc1-76a6df385264-800x800_png.png
2546,ムーンラィトエチュード case.3+4同梱版(CV：猿飛総司),tam*tan,シチュエーション,ムーンラィトエチュード,ON_SALE,2025-10-30 00:00:00,2025-10-29T15:00:00.000Z,3960,,False,猿飛総司,いりのたまこ,すみ,恋人 / ラブラブ / あまあま / 同棲/同居 / 日常,12,"case.3：あなたが寝言をこぼす夜「……かわぃ」 / case.3：舜平といちゃいちゃ「俺が、したい」 / case.3：とろあまえっち「""バカ""になろっか、ふたりで」 / case.3：眠くなるまでおしゃべり「とまんない、かわいい」 / case.3：舜平の寝息と寝言 / case.3：【特典】舜平と迎える朝「ここにしかないもの」 / case.4：紋生が寝言をこぼす夜「めしあがれ、もっと……」 / case.4：紋生といちゃいちゃ「君にだけ使える魔法」 / case.4：とろあまえっち「もっともっと好きになって」 / case.4：眠くなるまでおしゃべり「この先は、目を閉じて」 / case.4：紋生の寝息と寝言 / case.4：【特典】紋生と迎える朝「ずっと見ていたい」",,False,True,False,False,True,False,False,0,https://api.stellaplayer.jp/media/12167/conversions/0fda5da1-4b9a-4655-921b-0c75240e93e2-800x800_png.png
2533,萌すケモノ(CV：井伊筋肉),棺桶L.I.P,シチュエーション,花ことばの咲くころ,ON_SALE,2025-10-24 00:00:00,2025-10-23T15:00:00.000Z,1650,,False,井伊筋肉,がしゃ,羽月ころも / 住成せん,学生 / 同級生 / ラブラブ / あまあま / ほのぼの / 獣人 / 日常 / 同人/オトメ,51,カラカル獣人・ハニー / 数日後 / 数日後、の翌日 / 水曜日 / 5回目の水曜日 / 6回目の水曜日は雨 / 球技大会 / 球技大会の打ち上げ / 一週間後 / やり直しヒートの、翌朝 / 萌すケモノ,,False,True,False,False,False,True,False,0,https://api.stellaplayer.jp/media/12091/conversions/0c51e4d5-8fc6-4dbc-8cda-440210082347-800x800_png.png
2523,【執着×支配×溺愛上司】愛されすぎて逃げられない(CV：羽柴礼)《共通特典トラック付き》,Cranberry,シチュエーション,愛されすぎて逃げられない,ON_SALE,2025-11-06 00:00:00,2025-10-20T03:00:00.000Z,2860,,False,羽柴礼,株式会社トライファクション,針野シロ,年上 / ラブラブ / あまあま / ハイスペ / スパダリ / ヤンデレ / 執着 / 日常,6,上司と内緒で付き合っています / 恋人にたくさん愛されています / 愛しているなら普通です / ごめんなさい / 千景さんと結婚します / 【共通特典】スパダリ上司のお仕置き,,False,True,False,False,False,True,False,0,https://api.stellaplayer.jp/media/12030/conversions/57e43f83-63d0-4ae7-934b-02e0d6a22e72-800x800_png.png
2524,【執着×支配×溺愛上司】愛されすぎて逃げられない(CV：羽柴礼),Cranberry,シチュエーション,愛されすぎて逃げられない,ON_SALE,2025-11-06 00:00:00,2025-10-20T03:00:00.000Z,2530,,False,羽柴礼,株式会社トライファクション,針野シロ,年上 / ラブラブ / あまあま / ハイスペ / スパダリ / ヤンデレ / 執着 / 日常,5,上司と内緒で付き合っています / 恋人にたくさん愛されています / 愛しているなら普通です / ごめんなさい / 千景さんと結婚します,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/12016/conversions/1709b508-f775-4c84-8462-dfb675915080-800x800_png.png
2519,禁断義父娘　消えた母の代わりになりたくて義父に身体を捧げた私(CV：三橋渡),poisonist,シチュエーション,,ON_SALE,2025-10-24 00:00:00,2025-10-14T03:00:00.000Z,2750,,False,三橋渡,ひよ,コウ,叔父/義父 / 執着,10,「進言」 / 「義父との初めて」 / 「回顧、償い」 / 「奉仕」 / 「身勝手と献身」 / 「着信」 / 「望まない未来」 / 「吐露」 / 「二人なりの愛し方」 / 【ステラプレイヤー特典】禁断の誓い,,False,True,False,False,True,False,False,0,https://api.stellaplayer.jp/media/11964/conversions/8b156dec-88a2-4f9b-9426-aa7e655ae872-800x800_png.png
2520,誘惑悪魔シリーズ OMNIBUS STORY『インキュバス・ケイ　～おはようからおやすみまで～』(CV：冬ノ熊肉)【ステラワース限定版】,Queen Lily,シチュエーション,誘惑悪魔,ON_SALE,2025-10-27 00:00:00,2025-10-12T15:00:00.000Z,3080,,False,冬ノ熊肉,株式会社トライファクション,北沢きょう,恋人 / ラブラブ / あまあま / 同棲/同居 / 俺様 / オフィス/職場,8,ケイからの”おはよう” / ケイと出勤 / ケイに慰められて… / ケイがいる家に帰宅 / ケイとお料理 / お風呂でケイと / ケイと”おやすみ” / 【ステラワース特典】もしもケイが人間だったなら,,False,True,False,False,True,False,False,0,https://api.stellaplayer.jp/media/11994/conversions/921c66fa-9c5f-4429-8cce-a6ed99af3353-800x800_png.png
2521,誘惑悪魔シリーズ OMNIBUS STORY『インキュバス・ケイ　～おはようからおやすみまで～』(CV：冬ノ熊肉),Queen Lily,シチュエーション,誘惑悪魔,ON_SALE,2025-10-27 00:00:00,2025-10-12T15:00:00.000Z,2750,,False,冬ノ熊肉,株式会社トライファクション,北沢きょう,恋人 / ラブラブ / あまあま / 同棲/同居 / 俺様 / オフィス/職場,7,ケイからの”おはよう” / ケイと出勤 / ケイに慰められて… / ケイがいる家に帰宅 / ケイとお料理 / お風呂でケイと / ケイと”おやすみ”,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/11992/conversions/ef04ece2-1e9a-41da-baf2-5a133929f729-800x800_png.png
2522,恋塚家の付き合ってはいけない4B 〜三男・圭介の場合〜(CV：一之瀬昴),GOLD,シチュエーション,恋塚家の付き合ってはいけない4B,ON_SALE,2025-10-17 00:00:00,2025-10-10T08:00:00.000Z,2970,,False,一之瀬昴,水無月宵,だお。,同棲/同居,7,僕がもっと可愛くしてあげる / 僕にかかわらないで / いつも助けてくれる君 / 誰のためなんだろう / やっぱり君のことが好き / 君だから / これからも僕だけを,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/12001/conversions/07a6e0a2-4651-4f43-b6c0-553dfe690a65-800x800_png.png
2525,Deception GAME case.2:Rook(CV：猿飛総司),Epicurean noiR,シチュエーション,Deception GAME,ON_SALE,2025-10-17 00:00:00,2025-10-10T08:00:00.000Z,2970,,False,猿飛総司,仲野うさこ,に1ね5,同僚 / 恋人 / 俺様,7,１杯のカフェラテ / あなたのナイトに / 夜の観覧車 / 初めての夜 / 罠 / 快楽と劣情 / 甘いご褒美,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/12045/conversions/adeafaaa-a2b3-4c37-b718-460f7b861cd3-800x800_png.png
2433,ポリネシアン・ラヴ 永森伊央(CV：土門熱)【ステラワース限定版】,バニラレシピ,シチュエーション,ポリネシアン・ラヴ,ON_SALE,2025-10-15 00:00:00,2025-10-07T15:00:00.000Z,3850,,False,土門熱,株式会社トライファクション,だお。,幼なじみ / 年上 / 夫/旦那 / ラブラブ / イチャイチャ / 溺愛 / 初体験 / 同棲/同居 / 日常,7,DAY1：彼への提案と見つめ合い / DAY2：追懐と抱擁 / DAY3：煩悶のディープキス / DAY4：煽情的な触れ合い / DAY5：もう待ちきれない / 伊央の変化 / 【ステラワース特典】はじめて（ごっこ）えっち,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/11745/conversions/65b58862-aeb9-459d-a4fb-64f5d2301280-800x800_png.png
2434,ポリネシアン・ラヴ 永森伊央(CV：土門熱),バニラレシピ,シチュエーション,ポリネシアン・ラヴ,ON_SALE,2025-10-15 00:00:00,2025-10-07T15:00:00.000Z,3300,,False,土門熱,株式会社トライファクション,だお。,幼なじみ / 年上 / 夫/旦那 / ラブラブ / イチャイチャ / 溺愛 / 同棲/同居 / 日常,6,DAY1：彼への提案と見つめ合い / DAY2：追懐と抱擁 / DAY3：煩悶のディープキス / DAY4：煽情的な触れ合い / DAY5：もう待ちきれない / 伊央の変化,,False,False,False,False,False,False,False,0,https://api.stellaplayer.jp/media/11739/conversions/9bb7b0e0-7017-475e-9f8e-31bb894f91cb-800x800_png.png
